x,y
0.206023,0.579153
0.828753,0.222163
0.551649,0.381806
0.0161073,0.451732
0.46246,0.798599
0.760336,0.686716
0.348436,0.494144
0.865103,0.862266
0.898952,0.969274
0.883426,0.0178914
0.921062,0.509483
0.729913,0.401767
0.154558,0.0424407
0.610843,0.770606
0.0301075,0.809858
0.596506,0.295044
0.119719,0.786718
0.695869,0.664387
0.687251,0.86996
0.79365,0.280708
0.706345,0.851405
0.801637,0.39219
0.689792,0.414097
0.474778,0.417986
0.0669294,0.769922
0.911937,0.693303
0.852588,0.121483
0.128373,0.0528628
0.154833,0.103211
0.371154,0.811031
0.239137,0.0015709
0.439856,0.75379
0.341098,0.150737
0.117134,0.145762
0.150562,0.359711
0.638729,0.617213
0.57583,0.254052
0.0579675,0.271341
0.940594,0.0319279
0.35038,0.955994
0.864095,0.872226
0.826786,0.0754224
0.00898023,0.380571
0.966679,0.165949
0.353093,0.877922
0.0412805,0.244874
0.372347,0.651187
0.997373,0.152556
0.661502,0.932797
0.295091,0.379327
0.0669558,0.783362
0.960451,0.747188
0.981674,0.241457
0.148456,0.0391601
0.00267108,0.643492
0.104426,0.350778
0.544699,0.0510204
0.212986,0.0140524
0.219589,0.550529
0.624946,0.581826
0.916535,0.107254
0.251805,0.966413
0.651044,0.102149
0.688036,0.675645
0.418472,0.731652
0.89834,0.34781
0.790807,0.591132
0.22178,0.576851
0.619289,0.429986
0.918117,0.767496
0.215734,0.674777
0.776856,0.922828
0.00698283,0.401319
0.767611,0.638807
0.760228,0.0802457
0.0762561,0.740285
0.313461,0.297595
0.0427121,0.256883
0.134984,0.49594
0.223613,0.881615
0.185866,0.0171289
0.574384,0.813884
0.978301,0.485379
0.737262,0.538788
0.555988,0.525258
0.759031,0.747
0.887467,0.90048
0.524462,0.65407
0.530823,0.765218
0.8491,0.65858
0.87936,0.813774
0.192526,0.329362
0.914741,0.871745
0.549673,0.284328
0.405522,0.512717
0.838331,0.554171
0.558281,0.782607
0.850358,0.789765
0.472532,0.577338
0.201806,0.0962354
0.664285,0.825812
0.0082061,0.383108
0.483568,0.787087
0.501394,0.191395
0.0313582,0.153467
0.414544,0.0940513
0.659615,0.954255
0.867429,0.209793
0.565138,0.720835
0.899406,0.2062
0.444121,0.878417
0.591396,0.855051
0.368108,0.155116
0.255642,0.0858012
0.0855009,0.920576
0.976642,0.468379
0.348099,0.0995551
0.0298062,0.781694
0.171702,0.234204
0.399958,0.0258941
0.939056,0.75088
0.370065,0.197368
0.333871,0.14322
0.807312,0.620808
0.810462,0.985918
0.893501,0.205979
0.228112,0.128449
0.504341,0.612594
0.960193,0.435837
0.533349,0.996907
0.0205374,0.251534
0.161714,0.769405
0.675181,0.0297918
0.159435,0.544224
0.891999,0.618372
0.0603232,0.662497
0.919511,0.158888
0.200243,0.839256
0.878045,0.432641
0.0907199,0.251823
0.977501,0.778906
0.793074,0.538777
0.941865,0.693996
0.0879452,0.211199
0.27908,0.927762
0.90189,0.465291
0.23166,0.425106
0.82765,0.26843
0.199978,0.937026
0.761031,0.793821
0.591962,0.921675
0.0824607,0.112387
0.762447,0.556476
0.043304,0.593953
0.468333,0.253376
0.153266,0.73177
0.409128,0.427161
0.395848,0.60193
0.560632,0.90865
0.931067,0.389209
0.916402,0.686294
0.425317,0.734999
0.999273,0.538422
0.101254,0.90945
0.154493,0.67859
0.741509,0.545627
0.42213,0.165938
0.982057,0.945359
0.137197,0.789609
0.162853,0.0607207
0.337569,0.935894
0.0381949,0.923888
0.266488,0.591107
0.236306,0.873285
0.770756,0.208838
0.151402,0.21136
0.155861,0.603902
0.693768,0.719278
0.226389,0.455494
0.290405,0.925489
0.335903,0.609673
0.814821,0.65635
0.41629,0.637645
0.524606,0.446066
0.289873,0.900714
0.956135,0.431801
0.0566084,0.239773
0.673165,0.00573124
0.0804813,0.702531
0.70657,0.540171
0.555323,0.333903
0.858772,0.0248207
0.343642,0.481977
0.163782,0.83755
0.135407,0.454315
0.837585,0.160741
0.321121,0.468418
0.402058,0.659285
0.302602,0.524668
0.603175,0.277017
0.0414908,0.653005
0.388837,0.829406
0.26317,0.54181
0.153263,0.362555
0.0506213,0.696228
0.106696,0.138172
0.707738,0.637597
0.100458,0.240111
0.57617,0.0447889
0.372019,0.79846
0.774025,0.210363
0.895496,0.700464
0.731207,0.664453
0.524233,0.619735
0.926417,0.312399
0.186674,0.125948
0.345525,0.198879
0.244058,0.00191735
0.00115045,0.497093
0.384277,0.967599
0.913336,0.640161
0.181087,0.130255
0.17395,0.977191
0.0283264,0.240931
0.864708,0.1724
0.455957,0.757632
0.470688,0.830811
0.586158,0.861971
0.0477826,0.103565
0.105439,0.216009
0.853009,0.854162
0.0662535,0.0666099
0.192695,0.770777
0.955788,0.668774
0.0847434,0.424408
0.7847,0.916489
0.523917,0.181995
0.101762,0.438397
0.178916,0.0642833
0.209563,0.747833
0.649708,0.851036
0.28315,0.230012
0.276795,0.514107
0.213954,0.82435
0.680451,0.370901
0.911439,0.514026
0.109193,0.315972
0.383845,0.42479
0.854216,0.711534
0.236152,0.379923
0.596158,0.510651
0.496319,0.647451
0.0756649,0.939783
0.467183,0.983041
0.138271,0.409172
0.817648,0.78676
0.471771,0.941842
0.16323,0.817515
0.279089,0.407593
0.00863493,0.611445
0.179505,0.769062
0.267105,0.336416
0.932481,0.368047
0.614685,0.299846
0.20825,0.137659
0.322368,0.23257
0.960086,0.230925
0.738766,0.944622
0.0453249,5.60311e-005
0.415896,0.535774
0.483054,0.0759219
0.857397,0.294385
0.923771,0.705463
0.291954,0.859072
0.613387,0.701665
0.232092,0.453058
0.459467,0.241323
0.215076,0.111493
0.848133,0.740894
0.345739,0.2942
0.00155168,0.269953
0.638796,0.552356
0.440466,0.145397
0.390336,0.463276
0.221833,0.957678
0.238597,0.526309
0.931224,0.288103
0.997524,0.908333
0.405424,0.632293
0.714184,0.0725712
0.441301,0.924125
0.34018,0.480649
0.171496,0.577202
0.609203,0.772514
0.625282,0.459303
0.936769,0.226049
0.118804,0.0615134
0.878183,0.258415
0.538775,0.790712
0.0934688,0.2512
0.752331,0.507496
0.262274,0.613448
0.664517,0.438915
0.0561562,0.736801
0.522451,0.484868
0.261177,0.998653
0.00166225,0.733907
0.98477,0.440517
0.757704,0.561302
0.133136,0.299772
0.765439,0.82271
0.326316,0.525905
0.702969,0.783982
0.169851,0.304269
0.470165,0.653892
0.977071,0.934766
0.820617,0.646634
0.902995,0.0893818
0.916812,0.537771
0.717217,0.927582
0.261456,0.865639
0.391266,0.6467
0.619386,0.379572
0.587476,0.312583
0.634543,0.517954
0.574591,0.242377
0.890117,0.387643
0.777444,0.0321355
0.21484,0.913897
0.418054,0.957935
0.230065,0.61261
0.974094,0.766547
0.310011,0.0238473
0.301264,0.0584626
0.113029,0.159615
0.860771,0.232208
0.544926,0.307106
0.533047,0.799855
0.364366,0.689078
0.636306,0.830611
0.361937,0.0377308
0.30723,0.161927
0.0756861,0.619135
0.0106369,0.472488
0.30813,0.0869447
0.0149897,0.267227
0.716671,0.309391
0.353986,0.903972
0.235273,0.517047
0.822366,0.89897
0.0988853,0.0214747
0.191439,0.846864
0.591402,0.179224
0.0988027,0.452436
0.883793,0.529964
0.328189,0.0675932
0.202298,0.261495
0.203006,0.295131
0.191576,0.36092
0.942141,0.077434
0.944637,0.649159
0.180228,0.766736
0.243308,0.459803
0.958077,0.26865
0.289673,0.288825
0.857591,0.0790677
0.618212,0.915057
0.0702151,0.434686
0.0769216,0.466299
0.721262,0.619858
0.0449726,0.404942
0.387681,0.512051
0.576436,0.475767
0.119628,0.482407
0.282291,0.134605
0.385572,0.636536
0.474493,0.957682
0.682513,0.430251
0.227472,0.83082
0.947839,0.835255
0.764443,0.47354
0.267297,0.992187
0.432757,0.417855
0.141686,0.638473
0.428517,0.0364904
0.451084,0.368747
0.794023,0.294193
0.278605,0.796018
0.835756,0.39042
0.855233,0.564912
0.322077,0.183268
0.418018,0.449899
0.116685,0.970119
0.341623,0.385153
0.987412,0.163222
0.396745,0.00482909
0.0312442,0.282947
0.937346,0.192299
0.926443,0.831313
0.234721,0.0582608
0.185604,0.00469787
0.181763,0.390124
0.398863,0.0135155
0.227532,0.166576
0.470844,0.608083
0.982995,0.132168
0.680102,0.0642031
0.880986,0.0743999
0.0406386,0.240755
0.872707,0.43961
0.879853,0.636192
0.677902,0.703665
0.380203,0.415003
0.598343,0.50628
0.34834,0.874169
0.393772,0.759411
0.712098,0.282472
0.135932,0.609151
0.51018,0.547669
0.95572,0.865169
0.678758,0.752022
0.131196,0.659247
0.762095,0.290817
0.743245,0.87578
0.178629,0.335179
0.969262,0.441851
0.907183,0.300505
0.297842,0.370854
0.516821,0.224314
0.280393,0.571125
0.634658,0.517572
0.184316,0.330479
0.623145,0.0643728
0.908674,0.475723
0.862932,0.937906
0.637452,0.362673
0.12979,0.0351442
0.935448,0.349228
0.790451,0.125864
0.0795391,0.845737
0.706908,0.650821
0.69989,0.952584
0.475231,0.520778
0.37298,0.242198
0.609356,0.248857
0.453997,0.708995
0.105898,0.80839
0.570298,0.603027
0.427554,0.489741
0.317136,0.396339
0.710382,0.654629
0.614208,0.822692
0.761268,0.688365
0.0675377,0.924885
0.286018,0.983608
0.437909,0.777986
0.138124,0.427984
0.868886,0.205368
0.0518131,0.571324
0.780017,0.429088
0.510712,0.52136
0.829349,0.807671
0.845557,0.381508
0.229437,0.885841
0.599189,0.822679
0.0743527,0.291197
0.673934,0.702295
0.463961,0.950771
0.228634,0.690784
0.99997,0.145936
0.753704,0.123627
0.97623,0.535945
0.225583,0.623453
0.701495,0.0412404
0.758951,0.663949
0.438857,0.0910218
0.673726,0.023426
0.143566,0.0735606
0.204444,0.498211
0.654963,0.604484
0.914527,0.834294
0.930095,0.159676
0.284085,0.279242
0.482722,0.767986
0.322809,0.135841
0.829427,0.359908
0.214172,0.166359
0.888847,0.175088
0.881025,0.354773
0.561417,0.995305
0.5739,0.0796248
0.427947,0.93289
0.840738,0.181947
0.657625,0.213841
0.794297,0.931164
0.154956,0.45791
0.260749,0.734343
0.16594,0.122261
0.546822,0.217086
0.826491,0.562747
0.890964,0.822192
0.636919,0.878657
0.0728729,0.0388789
0.833193,0.114471
0.491578,0.0498318
0.745675,0.635017
0.458569,0.00299357
0.138671,0.253289
0.53527,0.304366
0.616104,0.0214619
0.929198,0.0884837
0.92939,0.216539
0.0237709,0.710959
0.632172,0.829145
0.512595,0.903428
0.651118,0.301343
0.757691,0.714883
0.93237,0.481858
0.956046,0.712702
0.310116,0.355634
0.309103,0.180937
0.291238,0.74316
0.0982507,0.479136
0.227962,0.843205
0.844866,0.651595
0.670764,0.723681
0.301728,0.919083
0.871117,0.795097
0.0343459,0.392985
0.984161,0.226838
0.959371,0.664439
0.689293,0.764629
0.0551697,0.037224
0.556374,0.951978
0.220327,0.0536888
0.728098,0.270909
0.600393,0.9562
0.546997,0.55853
0.306039,0.115316
0.906512,0.767429
0.974411,0.713047
0.74666,0.272061
0.0413376,0.243729
0.187445,0.773839
0.080498,0.354477
0.720163,0.903961
0.0630295,0.608819
0.357932,0.857622
0.535892,0.224073
0.0753787,0.629787
0.396956,0.0169402
0.570361,0.26142
0.57845,0.770221
0.0942533,0.859844
0.862476,0.224907
0.992087,0.261823
0.378056,0.206626
0.368058,0.455409
0.0305181,0.387655
0.380274,0.456098
0.965823,0.664076
0.863534,0.343676
0.233817,0.460818
0.463419,0.709242
0.659421,0.804676
0.651642,0.254789
0.609957,0.492871
0.859002,0.376785
0.922311,0.130431
0.545268,0.781216
0.629045,0.731194
0.436091,0.987747
0.718033,0.320597
0.726089,0.206124
0.730788,0.666417
0.8128,0.272143
0.466857,0.86896
0.0387891,0.845293
0.512094,0.641127
0.627708,0.232833
0.765216,0.926269
0.99863,0.367166
0.879903,0.902371
0.183063,0.782726
0.718912,0.350453
0.751721,0.476624
0.367092,0.197477
0.239547,0.942356
0.765442,0.817458
0.797345,0.407558
0.84776,0.38857
0.617553,0.966731
0.131673,0.699744
0.346524,0.761922
0.225276,0.691099
0.4709,0.376018
0.0615216,0.760978
0.944181,0.929373
0.903088,0.757871
0.566779,0.596587
0.334989,0.388537
0.895243,0.585937
0.390707,0.236989
0.976346,0.520956
0.347058,0.405786
0.494024,0.274922
0.523595,0.689944
0.0954884,0.613008
0.82553,0.462539
0.925443,0.205207
0.523599,0.887114
0.611546,0.59334
0.769198,0.942603
0.938772,0.987682
0.501016,0.21463
0.352331,0.944783
0.0470431,0.441432
0.545284,0.292426
0.69458,0.825283
0.794683,0.754751
0.379963,0.42752
0.0683875,0.972956
0.56576,0.84437
0.505133,0.456073
0.298856,0.689601
0.563695,0.317457
0.777371,0.623202
0.121786,0.678154
0.0682531,0.189539
0.54405,0.900156
0.355452,0.620901
0.156098,0.601142
0.528218,0.383037
0.725005,0.00891338
0.262621,0.198891
0.793711,0.00185079
0.647402,0.340486
0.452979,0.439294
0.584255,0.861019
0.616469,0.43312
0.833704,0.881972
0.170685,0.300557
0.299884,0.265524
0.77834,0.98083
0.130421,0.671699
0.0533487,0.179071
0.222623,0.187291
0.748759,0.602586
0.388742,0.264331
0.257035,0.359919
0.691377,0.0086186
0.975828,0.695329
0.527275,0.518079
0.460635,0.558562
0.0278475,0.618005
0.34755,0.251507
0.0789545,0.705807
0.421127,0.983835
0.58035,0.740109
0.50652,0.855717
0.953545,0.0847298
0.444887,0.553989
0.200065,0.832519
0.655623,0.303968
0.547294,0.383957
0.746071,0.804113
0.597315,0.703944
0.172645,0.729042
0.0825027,0.502372
0.275255,0.126389
0.445837,0.582898
0.106574,0.939505
0.0709177,0.616247
0.99054,0.652815
0.176481,0.354967
0.209683,0.578849
0.499317,0.821003
0.307058,0.835219
0.0857684,0.619134
0.417074,0.602332
0.0749218,0.0213922
0.0899933,0.419437
0.680462,0.387989
0.321721,0.429555
0.809524,0.244806
0.232687,0.823632
0.137986,0.705939
0.00440398,0.816768
0.321812,0.154882
0.372705,0.957266
0.275758,0.732722
0.217162,0.372845
0.522907,0.0107407
0.16623,0.633087
0.622292,0.712433
0.856582,0.261919
0.674832,0.234981
0.883566,0.837912
0.962041,0.630096
0.0119951,0.213014
0.313311,0.469871
0.0192206,0.298046
0.371416,0.645878
0.789086,0.172902
0.722075,0.740098
0.224793,0.95684
0.920546,0.823529
0.164997,0.404137
0.0458184,0.617956
0.938353,0.942036
0.834267,0.154017
0.0712761,0.46881
0.53036,0.942981
0.088429,0.795496
0.923477,0.269928
0.0454966,0.898617
0.216202,0.281835
0.0467942,0.444496
0.523159,0.214762
0.478777,0.9582
0.112838,0.0576172
0.131809,0.100343
0.277686,0.269291
0.102662,0.150733
0.890592,0.183332
0.422008,0.920006
0.798154,0.374235
0.56942,0.960997
0.146097,0.968103
0.792631,0.63466
0.786186,0.101839
0.270225,0.93261
0.43562,0.733978
0.6224,0.350872
0.371128,0.93329
0.0165627,0.0154868
0.486825,0.905502
0.61998,0.016537
0.264247,0.600783
0.936477,0.372755
0.866714,0.524281
0.627374,0.758291
0.855512,0.162035
0.162605,0.750128
0.77011,0.484871
0.851927,0.665962
0.149133,0.62326
0.89526,0.756903
0.198891,0.405354
0.91108,0.708728
0.116455,0.575581
0.929756,0.225577
0.757489,0.42325
0.0725736,0.383933
0.664315,0.496725
0.943118,0.615342
0.124828,0.421341
0.104525,0.886796
0.0442055,0.758054
0.408917,0.956311
0.0576862,0.104992
0.554163,0.778182
0.455715,0.12031
0.972448,0.490328
0.558513,0.409442
0.63173,0.0961687
0.976046,0.818931
0.569459,0.26483
0.236301,0.915917
0.540935,0.499725
0.266948,0.692434
0.503951,0.0229258
0.612967,0.0723708
0.469552,0.426353
0.443936,0.838391
0.430657,0.935646
0.847158,0.591314
0.787828,0.57081
0.167731,0.184908
0.588658,0.575278
0.517769,0.954017
0.659946,0.47384
0.404944,0.40764
0.0621618,0.357469
0.619406,0.747737
0.380209,0.351163
0.6465,0.0281739
0.116096,0.232151
0.878653,0.362753
0.0750467,0.739925
0.807744,0.708537
0.559722,0.944993
0.991585,0.475122
0.0297032,0.968396
0.61186,0.726494
0.536545,0.247187
0.964828,0.599691
0.781583,0.735025
0.416711,0.390656
0.889322,0.293975
0.968565,0.829989
0.949082,0.210922
0.23032,0.859707
0.997944,0.90271
0.627672,0.430972
0.655231,0.444653
0.0578454,0.591005
0.281899,0.48866
0.940217,0.69912
0.231182,0.889394
0.426287,0.349259
0.701667,0.225118
0.88292,0.524888
0.567933,0.863578
0.800542,0.435586
0.198292,0.103814
0.776394,0.0608006
0.147471,0.222968
0.00593583,0.470778
0.555292,0.863002
0.111257,0.74854
0.955804,0.184677
0.864163,0.55715
0.752715,0.128503
0.972382,0.347697
0.0582387,0.327635
0.393873,0.950147
0.832137,0.861882
0.934945,0.73595
0.917479,0.291221
0.123371,0.265386
0.0594229,0.258938
0.100923,0.34798
0.600246,0.296115
0.123321,0.695122
0.375059,0.910389
0.759189,0.228508
0.839681,0.59887
0.148137,0.10467
0.258278,0.531757
0.0108008,0.753238
0.319499,0.723124
0.390861,0.113671
0.119596,0.955918
0.253113,0.610867
0.545493,0.423936
0.99871,0.639438
0.986717,0.0476078
0.480277,0.85305
0.0709105,0.0420422
0.2595,0.543795
0.927958,0.00279619
0.0325707,0.0940198
0.334328,0.807045
0.926066,0.329086
0.53756,0.300233
0.829917,0.195742
0.493228,0.22001
0.588857,0.313324
0.544613,0.160564
0.440512,0.705805
0.237316,0.324474
0.4996,0.763881
0.936668,0.939749
0.6799,0.892815
0.0725418,0.275332
0.64215,0.796564
0.438149,0.115069
0.884708,0.0744563
0.160614,0.862034
0.647274,0.891846
0.752796,0.38601
0.121073,0.0504826
0.799913,0.480496
0.882809,0.835395
0.0157384,0.846721
0.000952433,0.710374
0.708928,0.668409
0.0868111,0.159626
0.965947,0.513114
0.815235,0.361996
0.701033,0.578863
0.397508,0.344375
0.686835,0.963298
0.565302,0.78368
0.622667,0.084873
0.60475,0.507103
0.303391,0.907715
0.570118,0.085966
0.0218441,0.307305
0.838255,0.923201
0.27832,0.830398
0.921679,0.309003
0.0748167,0.491
0.996182,0.883879
0.836931,0.474743
0.546431,0.0651365
0.035008,0.557091
0.824429,0.960041
0.456085,0.154502
0.848266,0.322233
0.730653,0.302983
0.715993,0.0208672
0.967658,0.335803
0.400857,0.655709
0.248822,0.90686
0.31324,0.474635
0.0973994,0.147155
0.72598,0.410434
0.800405,0.576779
0.81468,0.267791
0.645874,0.156637
0.427224,0.416541
0.478176,0.417232
0.568638,0.191599
0.600802,0.420194
0.502956,0.165497
0.820059,0.46437
0.445703,0.202259
0.725523,0.213169
0.337171,0.784721
0.468651,0.914373
0.327889,0.838542
0.83527,0.891644
0.753955,0.298118
0.372535,0.976155
0.605051,0.133709
0.250598,0.26698
0.713449,0.533596
0.668235,0.742053
0.599126,0.0277113
0.342689,0.589858
0.244894,0.0678701
0.254186,0.47214
0.466054,0.263993
0.758903,0.87941
0.48708,0.643996
0.501707,0.91517
0.464633,0.358723
0.848466,0.984517
0.518871,0.564592
0.0185297,0.55024
0.712031,0.682164
0.529803,0.388501
0.131421,0.0651364
0.518241,0.150261
0.025898,0.463427
0.607333,0.649903
0.827537,0.431788
0.944674,0.795584
0.384724,0.1596
0.720182,0.626604
0.724639,0.825764
0.237054,0.75652
0.826008,0.716063
0.145733,0.368601
0.862856,0.15838
0.552959,0.74301
0.0362929,0.638121
0.389615,0.105713
0.377912,0.400898
0.875586,0.3672
0.458852,0.0706211
0.595156,0.668763
0.883471,0.478042
0.735291,0.74274
0.39163,0.906675
0.576769,0.146504
0.257672,0.516999
0.238183,0.542822
0.77106,0.466515
0.211354,0.223173
0.106568,0.694223
0.721439,0.622965
0.246699,0.874585
0.546147,0.150943
0.035303,0.87429
0.999063,0.464437
0.526804,0.0754331
0.115032,0.416305
0.590046,0.696708
0.420313,0.415646
0.130678,0.28992
0.415233,0.888965
0.396211,0.331061
0.969529,0.761092
0.276382,0.409844
0.655842,0.514095
0.888807,0.805938
0.673156,0.91895
0.778392,0.533703
0.592178,0.518624
0.411939,0.683373
0.843977,0.909425
0.23052,0.133633
0.695391,0.225646
0.706177,0.0829458
0.890066,0.432337
0.083262,0.130579
0.803952,0.197166
0.927561,0.700785
0.802242,0.521124
0.166944,0.231729
0.852493,0.836501
0.385421,0.757386
0.536628,0.600229
0.963895,0.00188132
0.396331,0.901786
0.636194,0.488996
0.985205,0.317788
0.198607,0.107496
0.53449,0.125906
0.67648,0.647588
0.277471,0.846611
0.534903,0.44651
0.951404,0.0357988
0.0812182,0.147663
0.201937,0.949189
0.107931,0.886643
0.956908,0.836577
0.424392,0.738485
0.93518,0.666497
0.00133027,0.813984
0.13272,0.0573999
0.523755,0.301928
0.813161,0.150735
0.903606,0.631797
0.158344,0.523809
0.917147,0.719865
0.263249,0.505677
0.243713,0.25278
0.232578,0.771122
0.575483,0.896586
0.461118,0.86971
0.510708,0.118454
0.18731,0.342993
0.948136,0.745829
0.870871,0.184579
0.654973,0.521314
0.292058,0.121882
0.0143758,0.787216
0.857067,0.368708
0.664645,0.904071
0.224119,0.938652
0.492908,0.0113388
0.458228,0.870132
0.0562318,0.847531
0.844758,0.116196
0.923325,0.876106
0.618692,0.611994
0.316342,0.594401
0.980217,0.422246
0.34139,0.924796
0.579775,0.215709
0.153423,0.402686
0.957906,0.487895
0.214595,0.809011
0.508085,0.101375
0.863996,0.667915
0.443197,0.679983
0.360377,0.184376
0.447986,0.44981
0.916448,0.548348
0.125377,0.833077
0.601057,0.147741
0.385618,0.307274
0.59846,0.85062
0.522447,0.0102018
0.277931,0.301197
0.508362,0.258211
0.821277,0.597557
0.637531,0.993614
0.94126,0.0974699
0.730573,0.987606
0.429387,0.174698
0.709776,0.361155
0.211339,0.378849
0.823692,0.745671
0.227419,0.102645
0.499663,0.631828
0.172601,0.39017
0.544325,0.0577104
0.59769,0.766918
0.211258,0.339592
0.371341,0.963639
0.0646238,0.95876
0.453386,0.155445
0.926939,0.0389307
0.199787,0.122254
0.335261,0.619631
0.456836,0.56073
0.127038,0.456311
0.900607,0.393272
0.217519,0.30361
0.627477,0.278452
0.235216,0.157112
0.444979,0.716502
0.972394,0.712979
0.583726,0.813443
0.015252,0.498596
0.622098,0.980397
0.239575,0.967246
0.691126,0.928128
0.327094,0.164856
0.951295,0.382437
0.138679,0.897159
0.689626,0.776802
0.145134,0.623963
0.642074,0.787496
0.250017,0.65455
0.42671,0.505551
0.585145,0.590834
0.956224,0.723442
0.429956,0.196466
0.734678,0.911378
0.80574,0.146729
0.426544,0.721265
0.0222627,0.808907
0.569692,0.306424
0.882096,0.686796
0.973278,0.490305
0.345907,0.459869
0.0850673,0.0559743
0.57597,0.495275
0.186912,0.601198
0.712664,0.835644
0.524406,0.153557
0.675248,0.449732
0.188536,0.316589
0.930894,0.443225
0.0991417,0.253778
0.788676,0.650693
0.219968,0.8265
0.830929,0.994781
0.929044,0.182085
0.931535,0.87011
0.258041,0.354149
0.599324,0.641194
0.481019,0.512025
0.0199849,0.716641
0.878093,0.766949
0.916393,0.904631
0.52713,0.3254
0.978816,0.0745486
0.82025,0.430826
0.818596,0.403005
0.431748,0.453715
0.965068,0.970494
0.280191,0.00512446
0.450263,0.0616265
0.749234,0.0822089
0.630338,0.636116
0.324428,0.890893
0.145118,0.0359559
0.113214,0.25873
0.322486,0.811302
0.421588,0.383148
0.211889,0.577717
0.154234,0.451009
0.326647,0.670333
0.53654,0.806055
0.795243,0.499298
0.281512,0.956833
0.262414,0.589155
0.550038,0.298245
0.791488,0.290225
0.63675,0.87077
0.751789,0.860936
0.664641,0.503418
0.969841,0.480018
0.525901,0.439765
0.865301,0.485134
0.465053,0.968747
0.877362,0.556682
0.118036,0.92185
0.408608,0.287219
0.682754,0.904253
0.963058,0.0613969
0.255127,0.454058
0.169315,0.517417
0.865597,0.794325
0.844849,0.0488235
0.183782,0.752463
0.818657,0.15837
0.00293294,0.866352
0.336912,0.297536
0.687312,0.12351
0.854488,0.363831
0.88571,0.56396
0.822476,0.72244
0.435854,0.2899
0.348902,0.887674
0.621077,0.391717
0.579227,0.0611359
0.697245,0.0247025
0.525296,0.672599
0.766904,0.0538091
0.857976,0.239241
0.611385,0.261479
0.783199,0.181172
0.837933,0.511764
0.694429,0.125281
0.270786,0.329278
0.161705,0.966376
0.125459,0.296291
0.407239,0.444989
0.947491,0.773365
0.673855,0.61715
0.0974599,0.271951
0.0625247,0.470452
0.34355,0.526764
0.0887284,0.120987
0.364199,0.582125
0.977043,0.651148
0.283285,0.973452
0.261302,0.116491
0.809248,0.718538
0.510047,0.246609
0.772351,0.769365
0.556594,0.168863
0.725124,0.493801
0.446424,0.578059
0.0783882,0.734748
0.0256399,0.615851
0.0801716,0.125718
0.0380423,0.432937
0.949523,0.0356455
0.126678,0.847897
0.952676,0.249732
0.61057,0.478012
0.309905,0.0326502
0.959008,0.0249599
0.722314,0.946519
0.267555,0.737411
0.00927842,0.444737
0.999758,0.746343
0.878645,0.559538
0.586963,0.979859
0.306952,0.292502
0.359959,0.673734
0.697012,0.152528
0.457464,0.593148
0.252441,0.349218
0.342432,0.791614
0.714214,0.0729383
0.104369,0.461909
0.598354,0.796861
0.328391,0.794662
0.761586,0.821303
0.428032,0.313022
0.429924,0.436432
0.704443,0.834625
0.719011,0.899672
0.638054,0.946559
0.915422,0.57553
0.678529,0.6169
0.147445,0.388676
0.371388,0.348873
0.926565,0.710255
0.979388,0.0146125
0.261089,0.591272
0.352486,0.490447
0.890842,0.891293
0.631284,0.333879
0.930106,0.765979
0.258871,0.552573
0.00281955,0.968024
0.984637,0.327114
0.661243,0.121726
0.254309,0.674624
0.0619307,0.970937
0.00237602,0.0124802
0.914586,0.336341
0.888473,0.26483
0.0142347,0.260519
0.934587,0.787291
0.712198,0.221956
0.0925634,0.860556
0.849318,0.0760076
0.918148,0.399651
0.276505,0.081484
0.703233,0.30655
0.807398,0.755227
0.236464,0.414227
0.432179,0.730163
0.494426,0.965419
0.846075,0.448313
0.96839,0.697755
0.146338,0.665046
0.938443,0.824643
0.281776,0.174627
0.904291,0.444131
0.586038,0.292123
0.135946,0.728718
0.872483,0.2073
0.0689597,0.317017
0.810319,0.739
0.294463,0.237613
0.889265,0.348455
0.0473679,0.94875
0.387783,0.860196
0.582182,0.610126
0.190072,0.30747
0.40379,0.911638
0.839566,0.659375
0.0640879,0.165996
0.971872,0.740921
0.345791,0.0175257
0.265971,0.298045
0.00617511,0.716299
0.880429,0.632346
0.278508,0.411498
0.345011,0.683378
0.481806,0.185455
0.901199,0.73225
0.530396,0.903844
0.123907,0.401494
0.472387,0.0684064
0.378657,0.0695726
0.192172,0.392468
0.526372,0.132629
0.149611,0.465655
0.271821,0.114853
0.994278,0.156606
0.913749,0.835827
0.690775,0.180957
0.475031,0.0614471
0.976387,0.269079
0.217928,0.702977
0.282237,0.723903
0.441787,0.492063
0.98667,0.810929
0.422868,0.76901
0.709727,0.0991366
0.0734683,0.14863
0.982174,0.147213
0.853589,0.949825
0.946162,0.296124
0.779171,0.0732432
0.0940914,0.952313
0.107032,0.0318209
0.787517,0.741712
0.111097,0.25993
0.432073,0.304907
0.0856114,0.123019
0.976611,0.598172
0.510748,0.127744
0.995952,0.235305
0.5273,0.791308
0.813987,0.554581
0.493341,0.169608
0.385633,0.54568
0.910691,0.266239
0.940829,0.226583
0.576231,0.406416
0.322082,0.907277
0.585143,0.632562
0.503085,0.771389
0.936079,0.935921
0.565273,0.236642
0.759802,0.810526
0.241692,0.87361
0.405263,0.204336
0.0627246,0.532041
0.221603,0.483904
0.0372814,0.899448
0.453354,0.0909812
0.309268,0.529442
0.746396,0.899957
0.187852,0.303023
0.152742,0.202654
0.787417,0.217518
0.365484,0.66281
0.133996,0.633574
